iter	Logloss
220	0.0006033155437
221	0.0006033141566
222	0.0006033099951
223	0.0006033055446
224	0.0006032860665
225	0.0006032845638
226	0.0006032810959
227	0.0006032746225
228	0.000603275605
229	0.0006032629472
230	0.0006032629472
231	0.0006032589013
232	0.0006032530058
233	0.0006032464168
234	0.0006032414462
235	0.000603238903
236	0.0006032309268
237	0.0005968872031
238	0.0005968901509
239	0.0005968903243
240	0.0005880689556
241	0.0005880606904
242	0.0005880774519
243	0.0005880657766
244	0.0005880650831
245	0.0005880627133
246	0.0005880472234
247	0.0005880472234
248	0.0005880475123
249	0.0005880327159
250	0.0005880425995
251	0.0005880252022
252	0.00058801607
253	0.0005806227269
254	0.0005806063122
255	0.0005806064856
256	0.000572662208
257	0.0005726746346
258	0.0005726641153
259	0.0005726618612
260	0.0005726603006
261	0.0005726641153
262	0.0005726377592
263	0.0005726346381
264	0.0005726262573
265	0.0005726262573
266	0.0005726290895
267	0.0005726290895
268	0.0005726299564
269	0.0005726238876
270	0.0005726238876
271	0.0005726212289
272	0.0005726102472
273	0.0005726049875
274	0.0005726049875
275	0.0005644956954
276	0.0005644767375
277	0.0005644676632
278	0.0005644598604
279	0.0005644688769
280	0.0005644741944
281	0.0005644515374
282	0.0005644471447
283	0.0005644580686
284	0.000564457664
285	0.000564457664
286	0.0005644618255
287	0.0005644518264
288	0.0005644330997
289	0.0005644294584
290	0.0005644354694
291	0.000564443041
292	0.0005644339667
293	0.0005644244299
294	0.0005644353538
295	0.0005644115409
296	0.0005644020619
297	0.0005644081886
298	0.0005644023509
299	0.0005644052987
300	0.00056439975
301	0.0005643795784
302	0.0005643916004
303	0.0005643880747
304	0.0005643773242
305	0.0005643771508
306	0.0005643618342
307	0.0005643678453
308	0.0005643748967
309	0.0005643668049
310	0.0005643668049
311	0.000564365071
312	0.0005643454195
313	0.0005643347846
314	0.0005643201038
315	0.0005643201038
316	0.0005643422406
317	0.0005643327616
318	0.0005643350158
319	0.0005643350158
320	0.0005643090065
321	0.0005643147285
322	0.0005643147285
323	0.0005643094689
324	0.0005642864073
325	0.0005642966954
326	0.0005642925339
327	0.0005642895862
328	0.0005642903954
329	0.0005642943835
330	0.0005642797605
331	0.0005642749054
332	0.0005642604558
333	0.000564261265
334	0.0005642614962
335	0.0005642632879
336	0.0005642614962
337	0.0005642614962
338	0.0005642453704
339	0.0005642453704
340	0.0005642453704
341	0.0005642500521
342	0.0005642534044
343	0.0005642370474
344	0.0005642370474
345	0.0005642295337
346	0.0005642387236
347	0.0005642064143
348	0.000564218263
349	0.0005642277997
350	0.0005642277997
351	0.0005642055473
352	0.0005642004032
353	0.0005642104602
354	0.0005642039867
355	0.0005641793068
356	0.0005641890748
357	0.0005641595398
358	0.0005641775729
359	0.0005641710994
360	0.0005641483269
361	0.0005641553783
362	0.0005641553783
363	0.0005641587884
364	0.0005641515636
365	0.0005641365938
366	0.0005641365938
367	0.0005641595976
368	0.0005641413333
369	0.0005641413333
370	0.0005641233001
371	0.0005641354956
372	0.0005641354956
373	0.0005641251497
374	0.0005641226066
375	0.0005641226066
376	0.0005641038799
377	0.0005641152662
378	0.0005641043423
379	0.0005640933028
380	0.0005640820899
381	0.000564078044
382	0.000564084922
383	0.0005640764834
384	0.0005640768302
385	0.0005640825523
386	0.0005640802403
387	0.0005640689118
388	0.0005640806449
389	0.0005640623228
390	0.0005640583925
391	0.000564068565
392	0.0005640591439
393	0.0005640514567
394	0.0005640533063
395	0.0005640526127
396	0.0005640207079
397	0.0005640207079
398	0.0005564525825
399	0.0005564444907
400	0.0005564444907
401	0.0005564420631
402	0.0005564313704
403	0.0005564296943
404	0.0005564426989
405	0.0005564363411
406	0.0005564286539
407	0.0005564150135
408	0.0005564210823
409	0.0005564133951
410	0.0005564039162
411	0.0005563958822
412	0.000556403685
413	0.0005564029914
414	0.0005563978473
415	0.0005563866923
416	0.0005563847271
417	0.0005563777913
418	0.0005563740922
419	0.0005563748436
420	0.00055638045
421	0.00055638045
422	0.0005563618389
423	0.000556366983
424	0.0005563561747
425	0.0005563594114
426	0.0005563603362
427	0.0005563680812
428	0.0005563680812
429	0.0005563398755
430	0.0005563398755
431	0.0005563398755
432	0.000556337159
433	0.000556338893
434	0.0005563558857
435	0.0005563558857
436	0.0005563596426
437	0.0005563245011
438	0.0005563186057
439	0.000556331726
440	0.000556331726
441	0.000556331726
442	0.000556331726
443	0.0005563268131
444	0.0005563332287
445	0.0005563349627
446	0.0005563239232
447	0.0005563132883
448	0.0005563138084
449	0.0005563053121
450	0.0005562919028
451	0.0005562919028
452	0.000556294157
453	0.0005562805743
454	0.0005562940992
455	0.0005562767597
456	0.0005562875102
457	0.0005562733495
458	0.0005562768752
459	0.0005562689569
460	0.0005562689569
461	0.0005562793028
462	0.0005562698238
463	0.0005562734073
464	0.0005562582642
465	0.0005562713266
466	0.0005562381503
467	0.0005562415604
468	0.0005562453751
469	0.0005562453751
470	0.0005562478604
471	0.0005562353182
472	0.000556233642
473	0.000556233642
474	0.000556233642
475	0.000556236532
476	0.0005562403466
477	0.000556227631
478	0.0005562218512
479	0.0005562384971
480	0.0005562269374
481	0.000556220753
482	0.0005562180365
483	0.0005562165337
484	0.000556213586
485	0.0005562361852
486	0.0005561997722
487	0.0005562024309
488	0.0005562052052
489	0.000556182317
490	0.0005561968244
491	0.0005561928363
492	0.0005561898886
493	0.0005562002345
494	0.0005562002345
495	0.0005561865941
496	0.0005561719133
497	0.0005561746298
498	0.000556177462
499	0.0005561790803
500	0.0005561717977
501	0.000556167405
502	0.0005561670582
503	0.0005561708151
504	0.0005561630702
505	0.0005561587353
506	0.0005561649775
507	0.0005561479848
508	0.0005561500655
509	0.0005561356159
510	0.0005561356159
511	0.0005561356159
512	0.0005561352113
513	0.0005561397774
514	0.0005561194323
515	0.0005561318012
516	0.0005561254434
517	0.0005561207039
518	0.0005561159644
519	0.0005561136525
520	0.0005561141727
521	0.0005561187388
522	0.0005561086818
523	0.0005560933653
524	0.0005560956194
525	0.0005560876432
526	0.0005560781643
527	0.0005560837707
528	0.0005560929607
529	0.0005560756211
530	0.0005560614027
531	0.0005560705349
532	0.0005560735982
533	0.0005560735982
534	0.0005560735982
535	0.0005560735982
536	0.0005560691477
537	0.0005560557385
538	0.0005560541201
539	0.0005560619807
540	0.0005560546981
541	0.0005560486871
542	0.0005560500742
543	0.0005560479935
544	0.0005560399017
545	0.0005560564899
546	0.0005560407687
547	0.0005560453348
548	0.0005560263769
549	0.0005560271861
550	0.0005560424448
551	0.0005560393237
552	0.0005560393237
553	0.0005560389769
554	0.0005560356246
555	0.0005560266659
556	0.0005560266659
557	0.0005560266659
558	0.0005560345265
559	0.0005560158576
560	0.0005560052227
561	0.0005560044135
562	0.0005560033731
563	0.0005560220998
564	0.0005560220998
565	0.0005560016392
566	0.0005560016392
567	0.0005559923336
568	0.0005559714684
569	0.0005559714684
570	0.0005559899061
571	0.0005559877675
572	0.0005559634344
573	0.0005559718152
574	0.000555969561
575	0.0005559476554
576	0.0005559476554
577	0.0005559333214
578	0.0005559548224
579	0.0005559478866
580	0.0005559478866
581	0.0005559232067
582	0.0005559312407
583	0.0005559312407
584	0.0005559312407
585	0.0005559396215
586	0.0005559198544
587	0.0005559185828
588	0.0005559185828
589	0.0005559185828
590	0.000555919681
591	0.000555919681
592	0.0005559105488
593	0.0005559161553
594	0.0005559189874
595	0.0005559189874
596	0.0005559189874
597	0.0005559089305
598	0.0005559115892
599	0.0005559024571
600	0.0005559024571
601	0.0005559026883
602	0.0005558831524
603	0.0005558888166
604	0.0005558860423
605	0.0005558839616
606	0.0005558839616
607	0.0005558839616
608	0.0005558925735
609	0.0005558756386
610	0.0005558733267
611	0.0005558810139
612	0.0005558714771
613	0.0005558532128
614	0.0005558601486
615	0.0005558580679
616	0.0005558566807
617	0.0005558581835
618	0.0005558484155
619	0.0005558498027
620	0.0005558614202
621	0.0005558614202
622	0.0005558532128
623	0.0005558392256
624	0.0005558392256
625	0.0005558392256
626	0.0005558408439
627	0.0005558241402
628	0.0005558309026
629	0.0005558309026
630	0.0005558235044
631	0.0005558281283
632	0.0005558281283
633	0.000555817031
634	0.0005558064539
635	0.0005558112512
636	0.0005558024658
637	0.0005558024658
638	0.0005558027548
639	0.0005558027548
640	0.0005558048933
641	0.0005557981887
642	0.0005557981887
643	0.0005557981887
644	0.0005557981887
645	0.0005557852419
646	0.0005557843171
647	0.0005557813116
648	0.0005557735666
649	0.0005557691739
650	0.0005557677867
651	0.0005557617757
652	0.0005557617757
653	0.0005557720638
654	0.0005557445518
655	0.0005557505628
656	0.0005557495802
657	0.0005557317205
658	0.0005557359976
659	0.0005557359976
660	0.0005557346104
661	0.0005557346104
662	0.0005557209122
663	0.0005557209122
664	0.0005557237443
665	0.0005557237443
666	0.0005557241489
667	0.0005557241489
668	0.0005557238599
669	0.000555701203
670	0.000555715248
671	0.000555715248
672	0.0005557169819
673	0.0005557120113
674	0.0005556891809
675	0.0005556873313
676	0.0005556920708
677	0.0005556920708
678	0.000555692013
679	0.0005556794708
680	0.0005556895855
681	0.0005556671597
682	0.0005556771588
683	0.0005556667551
684	0.0005556591257
685	0.0005556513807
686	0.0005556523055
687	0.0005556430577
688	0.0005556395898
689	0.0005556321916
690	0.000555626354
691	0.0005556368155
692	0.0005556191292
693	0.0005556242155
694	0.0005556242155
695	0.000555603986
696	0.0005556056044
697	0.0005556079163
698	0.0005555978016
699	0.0005555876869
700	0.0005556005181
701	0.0005555869355
702	0.0005555792483
703	0.0005555742198
704	0.0005555732372
705	0.000555561562
706	0.0005555517362
707	0.0005555504069
708	0.0005555397142
709	0.0005555385004
710	0.000555530871
711	0.0005555390784
712	0.0005555379224
713	0.0005555253802
714	0.0005555325472
715	0.00055551567
716	0.0005555140517
717	0.0005555128379
718	0.0005555037057
719	0.0005554883892
720	0.0005554968277
721	0.0005554904121
722	0.0005554844589
723	0.0005554728414
724	0.0005554712808
725	0.0005554579872
726	0.0005554527853
727	0.0005554564844
728	0.0005554694313
729	0.0005554433064
730	0.0005554574092
731	0.000555449433
732	0.000555449433
733	0.000555449433
734	0.000555449433
735	0.000555449433
736	0.000555449433
737	0.000555449433
738	0.000555449433
739	0.000555449433
740	0.000555449433
741	0.000555449433
742	0.000555449433
743	0.000555449433
744	0.000555449433
745	0.000555449433
746	0.000555449433
747	0.000555449433
748	0.000555449433
749	0.000555449433
750	0.000555449433
751	0.000555449433
752	0.000555449433
753	0.000555449433
754	0.000555449433
755	0.000555449433
756	0.000555449433
757	0.000555449433
758	0.000555449433
759	0.000555449433
760	0.000555449433
761	0.000555449433
762	0.000555449433
763	0.000555449433
764	0.000555449433
765	0.000555449433
766	0.000555449433
767	0.000555449433
768	0.000555449433
769	0.000555449433
770	0.000555449433
771	0.000555449433
772	0.000555449433
773	0.000555449433
774	0.000555449433
775	0.000555449433
776	0.000555449433
777	0.000555449433
778	0.000555449433
779	0.000555449433
780	0.000555449433
781	0.000555449433
782	0.000555449433
783	0.000555449433
784	0.000555449433
785	0.000555449433
786	0.000555449433
787	0.000555449433
788	0.000555449433
789	0.000555449433
790	0.000555449433
791	0.000555449433
792	0.000555449433
793	0.000555449433
794	0.000555449433
795	0.000555449433
796	0.000555449433
797	0.000555449433
798	0.000555449433
799	0.000555449433
800	0.000555449433
801	0.000555449433
802	0.000555449433
803	0.000555449433
804	0.000555449433
805	0.000555449433
806	0.000555449433
807	0.000555449433
808	0.000555449433
809	0.000555449433
810	0.000555449433
811	0.000555449433
812	0.000555449433
813	0.000555449433
814	0.000555449433
815	0.000555449433
816	0.000555449433
817	0.000555449433
818	0.000555449433
819	0.000555449433
820	0.000555449433
821	0.000555449433
822	0.000555449433
823	0.000555449433
824	0.000555449433
825	0.000555449433
826	0.000555449433
827	0.000555449433
828	0.000555449433
829	0.000555449433
830	0.000555449433
831	0.000555449433
832	0.000555449433
833	0.000555449433
834	0.000555449433
835	0.000555449433
836	0.000555449433
837	0.000555449433
838	0.000555449433
839	0.000555449433
840	0.000555449433
841	0.000555449433
842	0.000555449433
843	0.000555449433
844	0.000555449433
845	0.000555449433
846	0.000555449433
847	0.000555449433
848	0.000555449433
849	0.000555449433
850	0.000555449433
851	0.000555449433
852	0.000555449433
853	0.000555449433
854	0.000555449433
855	0.000555449433
856	0.000555449433
857	0.000555449433
858	0.000555449433
859	0.000555449433
860	0.000555449433
861	0.000555449433
862	0.000555449433
863	0.000555449433
864	0.000555449433
865	0.000555449433
866	0.000555449433
867	0.000555449433
868	0.000555449433
869	0.000555449433
870	0.000555449433
871	0.000555449433
872	0.000555449433
873	0.000555449433
874	0.000555449433
875	0.000555449433
876	0.000555449433
877	0.000555449433
878	0.000555449433
879	0.000555449433
880	0.000555449433
881	0.000555449433
882	0.000555449433
883	0.000555449433
884	0.000555449433
885	0.000555449433
886	0.000555449433
887	0.000555449433
888	0.000555449433
889	0.000555449433
890	0.000555449433
891	0.000555449433
892	0.000555449433
893	0.000555449433
894	0.000555449433
895	0.000555449433
896	0.000555449433
897	0.000555449433
898	0.000555449433
899	0.000555449433
900	0.000555449433
901	0.000555449433
902	0.000555449433
903	0.000555449433
904	0.000555449433
905	0.000555449433
906	0.000555449433
907	0.000555449433
908	0.000555449433
909	0.000555449433
910	0.000555449433
911	0.000555449433
912	0.000555449433
913	0.000555449433
914	0.000555449433
915	0.000555449433
916	0.000555449433
917	0.000555449433
918	0.000555449433
919	0.000555449433
920	0.000555449433
921	0.000555449433
922	0.000555449433
923	0.000555449433
924	0.000555449433
925	0.000555449433
926	0.000555449433
927	0.000555449433
928	0.000555449433
929	0.000555449433
930	0.000555449433
931	0.000555449433
932	0.000555449433
933	0.000555449433
934	0.000555449433
935	0.000555449433
936	0.000555449433
937	0.000555449433
938	0.000555449433
939	0.000555449433
940	0.000555449433
941	0.000555449433
942	0.000555449433
943	0.000555449433
944	0.000555449433
945	0.000555449433
946	0.000555449433
947	0.000555449433
948	0.000555449433
949	0.000555449433
950	0.000555449433
951	0.000555449433
952	0.000555449433
953	0.000555449433
954	0.000555449433
955	0.000555449433
956	0.000555449433
957	0.000555449433
958	0.000555449433
959	0.000555449433
960	0.000555449433
961	0.000555449433
962	0.000555449433
963	0.000555449433
964	0.000555449433
965	0.000555449433
966	0.000555449433
967	0.000555449433
968	0.000555449433
969	0.000555449433
970	0.000555449433
971	0.000555449433
972	0.000555449433
973	0.000555449433
974	0.000555449433
975	0.000555449433
976	0.000555449433
977	0.000555449433
978	0.000555449433
979	0.000555449433
980	0.000555449433
981	0.000555449433
982	0.000555449433
983	0.000555449433
984	0.000555449433
985	0.000555449433
986	0.000555449433
987	0.000555449433
988	0.000555449433
989	0.000555449433
990	0.000555449433
991	0.000555449433
992	0.000555449433
993	0.000555449433
994	0.000555449433
995	0.000555449433
996	0.000555449433
997	0.000555449433
998	0.000555449433
999	0.000555449433
